iso3,location,region,hrp_location,lat,lon,indicator_name,indicator_source,indicator_id,date,alert_level_numeric,alert_level,value,plot_title,plot_id,plot_url,map_title,map_id,map_url,plot2_title,plot2_id,plot2_url,other_images_ids,other_images_urls,other_images_captions,summary_long,summary_short,hdx_url,source_url,other_urls,further_information,template_id_archive,template_id_email,campaign_id_archive,campaign_id_email,campaign_url_archive,campaign_url_email,campaign_date,campaign_summary,triage_approver,triage_time,summary_source,signals_version
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2016-12-01,1,Medium concern,1,Hotspot declared December 2016,2897338,https://mcusercontent.com/ea3f905d50ea939780139789d/images/9ea83f70-07b4-4a48-2b79-af7037ff304d.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of December 2016, Madagascar began experiencing dry conditions in parts of the Southern and Western regions, which are delaying the planting of main season crops. Prior to this, in October and November 2016, the country was not identified as a hotspot for drought according to the ASAP analysis.",Dry conditions delay main season crop planting in Southern and Western regions.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030772,NA,8069238672,NA,http://eepurl.com/iRCR5A#MDG,NA,2016-12-01,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2018-01-11,1,Medium concern,1,Hotspot declared January 2018,2897339,https://mcusercontent.com/ea3f905d50ea939780139789d/images/6bd5aafe-8a86-2019-7c60-e1bf85a8cc54.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of January 2018, Madagascar is experiencing significant challenges in its agricultural sectors due to varying weather conditions. The southwest and central regions have had a delayed start to the growing season and are performing poorly due to early season rainfall deficits. Notably, the southwest region continues to suffer from significantly below-average rainfall. Additionally, the southeastern regions have been impacted by cyclones, resulting in floods that have damaged rice crops in their early vegetative stage. This contrasts sharply with the previous months from July to October 2017, when Madagascar was not considered a hotspot and reported no significant issues related to drought conditions. November 2017 marked the beginning of observable challenges, which have since intensified.","Delayed rains, cyclones, and floods severely impact agricultural season's start.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030785,NA,1571dd6502,NA,http://eepurl.com/iRCR_w#MDG,NA,2018-01-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2018-12-21,1,Medium concern,1,Hotspot declared December 2018,2897340,https://mcusercontent.com/ea3f905d50ea939780139789d/images/71d2598f-82ec-5226-451c-7ff9c8fc7b83.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of December 2018, southwestern and central Madagascar are experiencing significant concern due to well below-average rainfall negatively impacting the development of key maize and rice crops. This is particularly critical since these regions contribute to more than half of the country's maize production and 35% of its national rice production. The rainfall deficit has resulted in large shortfalls, exceeding 25mm, in regions such as Atsimo Andrefana, Androy, and Haute Matsiatra. Despite a slightly delayed start to the planting season and soil moisture deficits noted in November, moderate rainfall had been forecasted, offering some hope for recovery. However, as the situation stands now, the below-average rainfall continues to affect crop development significantly.","Below-average rainfall hampers maize and rice crop development, threatening yields.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030796,NA,a23304602d,NA,http://eepurl.com/iRCSdA#MDG,NA,2018-12-21,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2020-01-11,1,Medium concern,1,Hotspot declared January 2020,2897341,https://mcusercontent.com/ea3f905d50ea939780139789d/images/37221427-542b-f963-9e3b-2d37e5f13d29.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of January 2020, Madagascar is experiencing mixed crop-related drought conditions. While sowing in November was generally favorable due to early October rains, concerns were already present in the northwestern and western parts of the country because of warmer-than-average temperatures and below-average vegetation conditions. Recent developments show heavy rains causing flash floods in the central and northern regions, but persistent dry conditions and moisture deficits are adversely affecting crops in southern Madagascar. Negative vegetation anomalies are particularly notable in Anosy, Ihorombe, and parts of Androy.",Drought and floods disrupt crops; southern regions face severe deficits.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,https://fews.net/sites/default/files/documents/reports/GlobalWeatherHazard-01.09.2020_1.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a target=""_blank"" rel=""nofollow"" href=""https://fews.net/sites/default/files/documents/reports/GlobalWeatherHazard-01.09.2020_1.pdf"">FEWSNET</a> </li></ol></p>",10030804,NA,6a39386df1,NA,http://eepurl.com/iRCSgs#MDG,NA,2020-01-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2021-01-11,1,Medium concern,1,Hotspot declared January 2021,2897342,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e13e90ff-762c-59a0-382a-28d1c7b2d4c1.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of January 2021, Madagascar is experiencing significant challenges in the ongoing 2021 main season cereal crops due to persistent rainfall deficits since mid-October. The situation is particularly severe in the southern and central regions where dry conditions and above-average temperatures have negatively impacted maize development for another consecutive year. Additionally, seed availability and access remain limited due to the poor performance of the previous season.

In contrast, northern Madagascar has seen better outcomes, with crop development benefiting from abundant rains brought by Tropical Storm Eloise in mid-January, despite some flooding issues in districts such as Antalaha, Maroantsetra, Vavatenina, and Toamasina. This mixed scenario follows a 2020 agricultural season that saw near-average rice output but below-average maize production, mainly affected by dry conditions in the southern regions. The situation in the southern regions deserves continued monitoring due to forecasted below-average rainfall levels.",Persistent drought and high temperatures harm crucial maize crops again.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030812,NA,406542a7ab,NA,http://eepurl.com/iRCSjY#MDG,NA,2021-01-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2021-11-11,1,Medium concern,1,Hotspot declared November 2021,2897343,https://mcusercontent.com/ea3f905d50ea939780139789d/images/08916a1f-e2ae-8f7f-9720-5af2e90af101.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"### Summary:

As of November 2021, Madagascar’s rainy season has begun, though with only 40 to 50% of the average rainfall for October to early November. This has delayed the growth of rice and maize crops across various regions, from the central highlands to the southern arid areas. The food situation remains particularly dire in southern Madagascar (Androy, Anosy, and Atsimo Andrefana), where recurrent droughts over the past three years have resulted in severe food insecurity, with around 1.3 million people in acute need. Sandstorms have further damaged early crops in these areas.

The upcoming months are forecasted to receive close to or above-average rainfall, which should aid crop growth and offer some relief, provided adequate distribution of seeds and staple foods to affected farmers. This improved rainfall may be crucial given the substantial soil moisture deficits and poor harvests of recent seasons. Overall, the food and nutrition crisis in southern Madagascar remains critical and demands ongoing monitoring and support.","Delayed rains, sandstorms worsen food crisis; improved rainfall may aid recovery.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,https://www.voanews.com/a/more-than-1-million-need-urgent-food-aid-in-south-madagascar/6310644.html; https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1154855/; https://agricultural-production-hotspots.ec.europa.eu/seasonal_forecast.php; https://fews.net/southern-africa/madagascar/key-message-update/november-2021,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a href=""https://www.voanews.com/a/more-than-1-million-need-urgent-food-aid-in-south-madagascar/6310644.html"">VOA News</a> </li><li> <a href=""https://www.ipcinfo.org/ipc-country-analysis/details-map/en/c/1154855/"">IPC phase 3 or worse</a> </li><li> <a href=""https://agricultural-production-hotspots.ec.europa.eu/seasonal_forecast.php"">Copernicus C3S</a> </li><li> <a href=""https://fews.net/southern-africa/madagascar/key-message-update/november-2021"">FEWSNET</a> </li></ol></p>",10030820,NA,b8c2b47e3b,NA,http://eepurl.com/iRCSm-/#MDG,NA,2021-11-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2022-09-11,1,Medium concern,1,Hotspot declared September 2022,2897344,https://mcusercontent.com/ea3f905d50ea939780139789d/images/adc72c86-991a-b430-a9c0-0748c67c6e69.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"### Current Situation (September 2022)

Madagascar is currently in the off-season for crop production, with rice planting in the center-north scheduled to begin in November. The food security situation remains concerning, particularly in the Grand South regions of Anosy, Atsimo Andrefana, and Androy. Households in these regions are now relying on recently harvested cassava and sweet potato. However, due to below-average production and rising food prices, crisis to emergency food security outcomes (IPC phases 3 and 4) are expected to emerge starting from December, coinciding with the lean season.

### Context of the Recent Past

1. **March 2022**: Summer crop growth faced delays due to a significant rainfall deficit from October to mid-December. Subsequent storms in January brought beneficial rainfall, but biomass levels remained below average. Food assistance was required for 1.5 to 2 million people in the drought-affected southern regions.

2. **April 2022**: Improved conditions in the northern regions due to January-March rainfall led to near-average crop biomass. However, the Grand South regions experienced poor crop growth despite the late rainfall, necessitating food aid for 2 million people.

3. **May 2022**: Continued improvement in the north and central regions with an expected near to slightly below-average rice harvest. Poor crop production continued in the Grand Sud due to early season drought and flood damage. 1.7 million people remained in need of food assistance.

4. **June 2022**: The rice harvest finished with production slightly below average. The third consecutive drought in the Grand Sud and additional flood impacts increased food aid requirements for 1.6 million people.

5. **July 2022**: Estimated rice harvest was 6% below the previous year. Poor crop and livestock production persisted in the south, with continued food assistance needs for 1.6 million people.

6. **August 2022**: Off-season status. Approximately 1.7 million people required food assistance, predominantly in the Grand Sud and Grand Sud Est, due to recurrent droughts and earlier storm damage.

Despite some improvements in the central and northern regions earlier in the year, the recurring droughts and economic challenges in the southern regions have resulted in ongoing food insecurity, with severe outcomes anticipated as the lean season approaches in December.",Severe food insecurity anticipated in southern regions as lean season nears.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030828,NA,cc75f801e9,NA,http://eepurl.com/iRCSp2#MDG,NA,2022-09-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2023-03-11,1,Medium concern,1,Hotspot declared March 2023,2897345,https://mcusercontent.com/ea3f905d50ea939780139789d/images/1bca158a-00cd-c9e6-4f73-6f765fd8c269.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of March 2023, the food security situation in Madagascar remains precarious, particularly in the Grand South. Despite some improvement in agricultural conditions thanks to recent rainfall, about 1.5 million people still require food assistance. In detail:

- **Rice Production**: Prospects are mixed. The northwest regions (Boeny, Betsiboka, Sofia) are experiencing below-average crop biomass since December, whereas the central highlands (Vakinankaratra, Itasy, Alaotra Mangoro) have close to average conditions.

- **Grand South Agriculture**: After receiving well-above-average rainfall in December-January, the southwest (Atsimo Andrefana) displays above-average crop biomass. However, regions like Anosy and Androy have only close to average biomass due to irregular rainfall by the end of February.

- **Impact of Tropical Storms**: Two storms, Cheneso and Freddy, hit Madagascar early in the year, causing damage to infrastructure but likely limited cropland damage.

Overall, despite some positive changes in rainfall leading to improved crop biomass, long-term food security challenges persist, with significant portions of the population still relying on food assistance.",1.5 million people need food assistance despite improved crop conditions.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030832,NA,d05746b6d4,NA,http://eepurl.com/iRCSrE#MDG,NA,2023-03-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MDG,Madagascar,Southern and Eastern Africa,FALSE,-19.301608292127653,46.68007028278589,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2024-03-11,1,Medium concern,1,Hotspot declared March 2024,2897346,https://mcusercontent.com/ea3f905d50ea939780139789d/images/453030ad-73b7-dab7-a671-768ab559e1f8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of March 2024, Madagascar is experiencing varying agricultural conditions across different regions. In the Central highlands, main season rice planted from November to January shows promising prospects, with crop biomass ranging from average to above average due to adequate rainfall. Conversely, in the Grand South (Anosy, Androy, and Atsimo Andrefana), the maize harvest has just begun and is anticipated to yield close to average results, though slightly below average in Androy, due to irregular rainfall over the past three months.

Despite some improvements in crop production, the Grand South continues to grapple with severe food insecurity, exacerbated by the lingering effects of prior droughts (2020, 2021, and 2022) and ongoing poor socio-economic conditions. The number of people facing acute food insecurity (IPC phase 3 and above) in this region has risen to approximately 1.6 million, reflecting a persistent challenge in food security. This marks a concerning increase from earlier figures, indicating worsening conditions despite some recent agricultural improvements.",Severe food insecurity persists despite improving crop conditions in Central highlands.,https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030842,NA,c0d5db03a1,NA,http://eepurl.com/iRCSvk#MDG,NA,2024-03-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MMR,Myanmar,Asia and the Pacific,TRUE,21.02256233093605,96.32453615322878,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2018-08-11,1,Medium concern,1,Hotspot declared August 2018,2897347,https://mcusercontent.com/ea3f905d50ea939780139789d/images/fbb382da-9159-0169-0572-18fb95df06a8.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of August 2018, the country is experiencing significant issues due to heavy above-average rains from June to August, particularly in southern Myanmar's delta regions (Ayeyawaddy, Bago West and East, Yangon) and the coastal region of Rakhine. These rains have caused flooding, damaging recently planted main season rice and causing delays in rice planting. Earlier in the year, from February to April, the country was not identified as a drought hotspot. However, starting in May, delays in rice growth were noted in the eastern part of the country as well as in Bago East and West and the northern regions (Shan North and South) by July, partly due to the above-average monsoon rains that began in late May. The situation has culminated in the current adverse conditions due to ongoing heavy rains and flooding.","Heavy rains flood key regions, delay rice planting, damage main crops.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,https://reliefweb.int/map/myanmar/myanmar-floods-update-30-july-2018; https://edition.cnn.com/2018/07/31/asia/myanmar-floods-intl/index.html; http://floodlist.com/asia/myanmar-dam-breach-bago-region-august-2018,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a target=""_blank"" rel=""nofollow"" href=""https://reliefweb.int/map/myanmar/myanmar-floods-update-30-july-2018"" title=""Link: https://reliefweb.int/map/myanmar/myanmar-floods-update-30-july-2018"">https://reliefweb.int/map/myanmar/myanmar-floods-update-30-july-2018</a> </li><li> <a target=""_blank"" rel=""nofollow"" href=""https://edition.cnn.com/2018/07/31/asia/myanmar-floods-intl/index.html"" title=""Link: https://edition.cnn.com/2018/07/31/asia/myanmar-floods-intl/index.html"">https://edition.cnn.com/2018/07/31/asia/myanmar-floods-intl/index.html</a> </li><li> <a href=""http://floodlist.com/asia/myanmar-dam-breach-bago-region-august-2018"" title=""Link: http://floodlist.com/asia/myanmar-dam-breach-bago-region-august-2018"">http://floodlist.com/asia/myanmar-dam-breach-bago-region-august-2018</a> </li></ol></p>",10030792,NA,e2c4c82d45,NA,http://eepurl.com/iRCSbM#MMR,NA,2018-08-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MOZ,Mozambique,Southern and Eastern Africa,TRUE,-17.156675256518515,35.559928615667346,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2016-11-11,1,Medium concern,1,Hotspot declared November 2016,2897348,https://mcusercontent.com/ea3f905d50ea939780139789d/images/8c04b224-75cf-010f-85dd-4292cfb19a06.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of November 2016, the country is experiencing some rainfall deficits in central and southern provinces. Although it was not considered a hotspot country for drought in October, the early signs of below-average rainfall suggest careful monitoring is needed in the coming weeks.","Rainfall deficits in central, southern provinces may signal emerging drought conditions.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030771,NA,bba63ff383,NA,http://eepurl.com/iRCR5o#MOZ,NA,2016-11-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MOZ,Mozambique,Southern and Eastern Africa,TRUE,-17.156675256518515,35.559928615667346,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2018-02-11,1,Medium concern,1,Hotspot declared February 2018,2897349,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e4294196-8833-06d7-e450-bfac76726759.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of February 2018, the southern part of the country continues to experience the effects of early season rainfall deficits, despite an increase in rainfall this month. January saw low rainfall which began in December 2017, particularly affecting areas in Gaza, Inhambane, and Maputo regions, although satellite imagery did not indicate significant negative effects on agricultural vegetation at that stage. High temperatures observed in Tete in January add to the overall stress experienced. In contrast, the northern part of the country had a slight delay in maize planting in November 2017 but it was not a major concern. The country was not considered a drought hotspot in the earlier months, as per the ASAP analysis.","Early season rainfall deficits, high temperatures stress southern agricultural regions.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030786,NA,3906fdda5e,NA,http://eepurl.com/iRCR_Q#MOZ,NA,2018-02-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MOZ,Mozambique,Southern and Eastern Africa,TRUE,-17.156675256518515,35.559928615667346,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2019-03-11,2,High concern,2,Major hotspot declared March 2019,2897350,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e4a71187-74da-50f1-cefc-e62fe87cd61b.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"As of March 2019, Mozambique faces significant agricultural and humanitarian challenges following the landfall of Cyclone Idai. The cyclone resulted in extensive flooding and destruction across central Mozambique, particularly affecting the provinces of Sofala, Manica, Zambezia, Inhambane, and Tete. This catastrophe led to the loss of lives, infrastructure, livestock, and 500,000 hectares of crops. Manica, Sofala, and Zambezia, which contribute significantly to the national cereal output, suffered substantial crop losses impacting food security in the months to come. Additional issues such as soil salinity from saltwater surge further threaten agricultural production in these key regions.

Leading up to this, the crop and vegetation conditions were favorable in the central and northern regions due to consistent above-average rainfall, although this had already caused severe floods earlier, such as with the flooding from Cyclone Desmond in January. In contrast, southern regions like Maputo and Gaza experienced irregular rainfall, with Maputo suffering from significant crop moisture stress despite improved rains in recent months. Given these challenges, the southern regions' below-average crop biomass and the northern regions' recent natural disasters have set a complex stage for Mozambique's food security and recovery in the agricultural sector.","Cyclone Idai devastates crops, heightening food insecurity and agricultural struggles.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,NA,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.",10030797,NA,4243087179,NA,http://eepurl.com/iRCSdY#MOZ,NA,2019-03-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
MOZ,Mozambique,Southern and Eastern Africa,TRUE,-17.156675256518515,35.559928615667346,agricultural_hotspots,jrc,jrc_agricultural_hotspots,2020-01-11,1,Medium concern,1,Hotspot declared January 2020,2897351,https://mcusercontent.com/ea3f905d50ea939780139789d/images/e2616a5d-9fcf-6398-71d4-7eff44e3b328.png,NA,NA,NA,NA,NA,NA,NA,NA,NA,"**Summary of Current Crop-Related Drought Conditions (January 2020):**

**Present Situation:** 
As of January 2020, the central and northern main producing provinces of Mozambique, including Sofala and Tete, have received beneficial rains which supported crop growth early in the season. Nonetheless, heavy rainfall commenced in January, resulting in flooding and crop damage across central and northern provinces such as Zambezia and Cabo Delgado. Roughly 2,300 hectares in Zambezia and 4,000 hectares in Cabo Delgado are currently flooded. Sofala, previously impacted by Cyclone Idai, is also suffering from flash and riverine floods.

**Context from Recent Months:** 
- **July 2019:** The 2018/19 agricultural season was marked by poor irregular rains in the south and by cyclones in central and northern provinces, resulting in a significant decline in cereal production and impacting food availability.
- **August 2019:** The main agricultural season ended poorly, predicting a negative effect on food security.
- **September & October 2019:** Mozambique was not labeled as a hotspot for food security concerns.
- **November 2019:** The southern provinces saw a significant reduction in rainfall, delaying the sowing season, although above-average rainfall was later received in central and southern regions. Severe drought-affected areas necessitated urgent agricultural input support for poor households.

**Overall Assessment:** 
While recent rains have been supportive, the mixed impact of persistent flooding and regional drought conditions continues to pose challenges to Mozambique's agricultural sector. Flooding has caused crop losses in some regions, while drought persists in southern provinces, necessitating continued monitoring and support to affected households.","Floods and drought damage crops, affecting agricultural stability and food security.",https://data.humdata.org/dataset/asap-hotspots-monthly,https://agricultural-production-hotspots.ec.europa.eu,https://erccportal.jrc.ec.europa.eu/ECHO-Flash/ECHO-Flash-List/yy/2020/mm/1; https://reliefweb.int/sites/reliefweb.int/files/resources/ROSEA_20200120_Mozambique_OCHA__FlashUpdateFloods%231_def.pdf,"Access the data directly <a href=""https://data.humdata.org/dataset/asap-hotspots-monthly"">on HDX</a>. Visit the <a href=""https://agricultural-production-hotspots.ec.europa.eu"">ASAP homepage</a> to access additional data and use the ASAP Warning Explorer to contextualize the situation.<p><ol><li> <a target=""_blank"" rel=""nofollow"" href=""https://erccportal.jrc.ec.europa.eu/ECHO-Flash/ECHO-Flash-List/yy/2020/mm/1"">ECHO-23 Jan</a> </li><li> <a target=""_blank"" rel=""nofollow"" href=""https://reliefweb.int/sites/reliefweb.int/files/resources/ROSEA_20200120_Mozambique_OCHA__FlashUpdateFloods%231_def.pdf"">OCHA</a> </li></ol></p>",10030804,NA,6a39386df1,NA,http://eepurl.com/iRCSgs#MOZ,NA,2020-01-11,NA,Seth,2024-06-10T05:57:57Z,the JRC-ASAP system,0.1.0
